# id network 	 title 
# Community0
767	Cinco grandes empresarios argentinos, también con offshore
771	Cinco grandes empresarios argentinos, también con offshore
# Community75
766	BahamasLeaks: aparecen firmas vinculadas a las familias Macri y De la Rúa
770	BahamasLeaks: aparecen firmas vinculadas a las familias Macri y De la Rúa
# Community76
707	Denuncian un fraude "sistemático" en el IOMA durante el sciolismo
708	La Scaleia figura como accionista  en una firma offshore de Panamá
# Community77
704	Diez años después, está frenada la causa por la desaparición de López
705	Descubren manuscritos inéditos que reflejan el dolor del recuerdo
# Community78
579	Miguel Gutiérrez: “YPF debe garantizar el autoabastecimiento”
589	Un plan de negocios sujeto a la estabilización de los precios
# Community79
468	Aduana: ordenan más de 100 allanamientos por graves irregularidades
469	Ocho meses de gestión que sacudieron una estructura mafiosa
# Community80
374	Falbo se encamina a un acuerdo para retirarse
431	Vidal deberá cubrir una vacante en la Corte
# Community81
414	Caso Skanska: citan a De Vido y a José López a indagatoria
415	El insólito recorrido de una causa que ya lleva más de diez años
# Community82
217	Allanan a un eslabón clave de la obra pública
377	Investigan a un eslabón clave de la obra pública
# Community83
337	Piden indagar a Báez en Bahía Blanca por asociación ilícita fiscal
375	Gils Carbó designó a dos empleados en el juzgado que no investigó a Báez
# Community84
335	Más de 500 familias ocupan un predio en Moreno y crece la tensión por un posible desalojo
373	Desalojan a las 500 familias que tomaron un predio en Moreno
# Community85
307	El Gobierno redujo la pauta oficial y cambió el esquema de reparto
323	La Casa Rosada fijó nuevos criterios para la publicidad oficial
# Community86
530	Vuelve a dilatarse la aprobación de la ley de acceso a la información
646	Después de 15 años, finalmente es ley el acceso a la información pública
672	Destacan la nueva ley de acceso a la información
834	Polémica en Mendoza por un proyecto para limitar el contacto de los fiscales con la prensa
# Community87
412	Desde cinco provincias parte la marcha federal
442	Un corte y un acampe en Puerto Madero anticipó la Marcha Federal que concluye hoy
461	Ante una plaza colmada, la CTA reclamó la convocatoria a un nuevo paro general
476	Tras la Marcha Federal, Triaca  confirmó que recibirá a Micheli
# Community88
37	Marcha y una misa para pedir trabajo
50	La Iglesia insistió en su reclamo al Gobierno por el desempleo
79	La Iglesia pide controlar el origen de las donaciones
107	Las organizaciones sociales, lejos de Cristina y cerca del Papa
# Community89
608	La Corte bonaerense dejó firme el fallo que absolvió al juez Hooft
689	Suspenden un juicio a militares
969	Apartan a un tribunal por vínculos con el ERP
988	La familia del nieto 121 celebró con las Abuelas
# Community90
850	La Justicia ordenó intervenir Austral Construcciones
874	Macri no presentó ante la IGJ los balances de ocho de sus empresas
878	Macri no presentó ante la IGJ los balances de ocho de sus empresas
# Community91
172	Agustín Salvia: "No fue razonable un aumento de tarifas tan violento y desordenado"
328	Dólar, empleo y subas: los cepos temáticos en la discusión pública
367	Marcos Peña: "No se puede seguir subsidiando de manera indiscriminada"
# Community92
272	Dos inquietantes frentes que se abren
386	Las mafias, el enigma que debe despejar Macri
# Community93
389	Menos empleo en la Argentina que en la región
477	Erróneas comparaciones de empleo en oficialistas y opositores
# Community94
964	Carrió se recupera de una angioplastia y le darían el alta esta semana
986	Tras la cirugía, Carrió se recupera en su casa
# Community95
280	Buscan construir en las redes un perfil político para Awada
1049	Especialistas, caja y tecnología: claves de la imagen de Macri en las redes sociales
# Community96
1043	El 6,9% de la población activa recibe una pension por invalidez
1054	Reclaman al Gobierno una revisión integral de las pensiones por invalidez
# Community97
76	Puja política en Ushuaia por las tierras del Estado
89	Modifican en Ushuaia el proyecto de la polémica
# Community98
580	El fiscal Delgado pidió indagar a  Angelici por tráfico de influencias
799	Angelici pidió ser sobreseído en una causa por tráfico de influencias
# Community99
627	Plena sintonía con los gobernadores del PJ
812	El casamiento de Urtubey, entre políticos y famosos
